id_transaccion,monto,tipo_transaccion,pais,dispositivo,hora,dias_cuenta_creada,fraude
3877,22.1,transferencia,Peru,movil,11,1205,0
3878,253.76,pago,Chile,POS,15,576,0
3879,97.71,pago,Peru,cajero,19,1028,0
3880,31.58,transferencia,Argentina,web,10,606,0
3881,83.76,pago,Argentina,cajero,21,1413,0
3882,157.78,pago,Colombia,cajero,19,1296,0
3883,380.75,transferencia,Chile,web,13,1819,0
3884,29.88,pago,Peru,movil,1,1156,0
3885,260.78,compra,Colombia,web,12,584,0
3886,326.73,retiro,Mexico,movil,13,816,0
3887,297.83,retiro,Mexico,web,5,1928,0
3888,121.08,retiro,Peru,POS,11,593,0
3889,119.25,pago,Peru,cajero,6,1536,0
3890,61.94,transferencia,Peru,movil,3,686,0
3891,167.51,transferencia,Argentina,cajero,6,1836,0
3892,90.93,compra,Peru,movil,12,963,0
3893,135.78,compra,Mexico,web,10,987,0
3894,67.13,pago,Peru,web,7,1076,0
3895,157.79,transferencia,Chile,web,18,1314,0
3896,208.79,transferencia,Mexico,POS,1,446,0
3897,19.0,pago,Chile,web,20,237,0
3898,214.72,pago,Mexico,web,17,1813,0
3899,93.26,transferencia,Colombia,POS,20,1515,0
3900,223.46,compra,Mexico,cajero,9,1304,0
3901,67.73,pago,Mexico,cajero,5,1068,0
3902,57.18,compra,Chile,movil,23,882,0
3903,295.9,retiro,Chile,cajero,21,766,0
3904,34.71,retiro,Mexico,movil,3,937,0
3905,223.11,retiro,Mexico,movil,18,1949,0
3906,79.4,retiro,Argentina,cajero,13,359,0
3907,86.61,retiro,Colombia,cajero,13,646,0
3908,44.26,retiro,Colombia,POS,17,1592,0
3909,102.13,pago,Peru,movil,16,1550,0
3910,47.2,compra,Mexico,cajero,17,690,0
3911,4.81,retiro,Mexico,cajero,17,462,0
3912,38.09,retiro,Mexico,POS,4,101,0
3913,0.77,compra,Mexico,cajero,8,692,0
3914,459.96,transferencia,Colombia,web,0,984,0
3915,404.88,transferencia,Chile,web,3,1485,0
3916,60.33,pago,Argentina,movil,6,769,0
3917,156.4,pago,Chile,POS,10,268,0
3918,50.92,compra,Chile,cajero,13,883,0
3919,133.44,pago,Colombia,movil,9,1386,0
3920,196.44,pago,Argentina,cajero,18,408,0
3921,351.94,pago,Mexico,web,7,1061,0
3922,61.34,transferencia,Colombia,cajero,2,468,0
3923,183.51,retiro,Colombia,cajero,7,1990,0
3924,37.1,compra,Argentina,cajero,17,1740,0
3925,556.68,transferencia,Peru,web,4,259,0
3926,3.13,pago,Colombia,web,19,509,0
3927,111.02,pago,Chile,POS,10,1691,0
3928,129.28,transferencia,Chile,web,8,1774,0
3929,139.79,transferencia,Mexico,movil,18,309,0
3930,15.39,compra,Colombia,cajero,11,1636,0
3931,334.7,pago,Mexico,web,4,1297,0
3932,23.99,transferencia,Colombia,movil,15,625,0
3933,116.98,transferencia,Argentina,web,12,110,0
3934,30.23,retiro,Colombia,cajero,5,1679,0
3935,44.04,retiro,Peru,movil,15,679,0
3936,94.88,retiro,Chile,web,17,1284,0
3937,64.79,transferencia,Argentina,web,16,1681,0
3938,20.95,compra,Chile,movil,11,742,0
3939,22.5,pago,Mexico,POS,0,907,0
3940,64.98,pago,Argentina,movil,6,268,0
3941,169.9,pago,Peru,movil,13,1056,0
3942,273.89,pago,Chile,movil,17,1947,0
3943,10.55,compra,Colombia,movil,22,940,0
3944,59.93,compra,Colombia,web,0,811,0
3945,12.68,pago,Colombia,movil,19,1755,0
3946,2.01,compra,Argentina,movil,9,1201,0
3947,130.07,retiro,Peru,cajero,14,104,0
3948,110.69,compra,Peru,web,10,1260,0
3949,21.35,transferencia,Peru,cajero,3,1117,0
3950,31.96,pago,Chile,web,14,201,0
3951,2.88,transferencia,Argentina,POS,20,1835,0
3952,216.18,compra,Colombia,POS,15,899,0
3953,441.19,transferencia,Chile,web,14,743,0
3954,17.47,pago,Peru,POS,16,925,0
3955,31.59,pago,Colombia,POS,22,1791,0
3956,243.37,pago,Argentina,web,10,597,0
3957,313.2,retiro,Mexico,movil,17,1059,0
3958,65.29,compra,Peru,cajero,15,1141,0
3959,6.23,retiro,Peru,web,14,688,0
3960,4.82,compra,Peru,web,10,1482,0
3961,102.38,transferencia,Peru,web,12,1495,0
3962,59.89,pago,Colombia,cajero,17,1959,0
3963,3.49,pago,Argentina,web,7,920,0
3964,105.03,transferencia,Chile,cajero,8,788,0
3965,1.36,pago,Colombia,cajero,21,399,0
3966,185.79,retiro,Argentina,POS,10,597,0
3967,43.91,pago,Chile,movil,16,117,0
3968,4.93,retiro,Peru,POS,0,362,0
3969,106.51,pago,Argentina,web,10,204,0
3970,60.84,transferencia,Peru,web,6,1170,0
3971,437.04,transferencia,Argentina,cajero,7,444,0
3972,94.28,pago,Mexico,POS,18,727,0
3973,38.63,transferencia,Peru,cajero,3,1641,0
3974,148.31,transferencia,Peru,POS,3,861,0
3975,38.01,pago,Peru,POS,18,1321,0
3976,281.51,pago,Colombia,POS,23,868,0
3977,56.35,pago,Chile,POS,8,1605,0
3978,95.79,retiro,Peru,POS,16,1511,0
3979,6.23,retiro,Peru,movil,17,767,0
3980,66.64,pago,Colombia,web,0,1255,0
3981,214.31,retiro,Colombia,POS,13,1227,0
3982,196.57,retiro,Mexico,POS,3,362,0
3983,30.48,retiro,Argentina,cajero,9,395,0
3984,30.75,pago,Peru,web,22,248,0
3985,203.99,transferencia,Argentina,web,13,1464,0
3986,319.8,retiro,Colombia,web,6,914,0
3987,12.03,pago,Colombia,POS,11,1420,0
3988,71.75,compra,Mexico,cajero,21,761,0
3989,49.4,compra,Chile,web,15,656,0
3990,245.46,pago,Colombia,cajero,4,1819,0
3991,10.47,transferencia,Peru,movil,10,356,0
3992,28.46,transferencia,Mexico,movil,3,1425,0
3993,167.55,pago,Chile,cajero,12,241,0
3994,6.32,pago,Mexico,POS,7,1365,0
3995,81.4,transferencia,Colombia,web,6,1911,0
3996,70.03,pago,Chile,movil,10,229,0
3997,48.85,transferencia,Argentina,movil,10,1567,0
3998,60.22,compra,Chile,cajero,16,621,0
3999,90.59,transferencia,Peru,POS,21,931,0
4000,21.12,compra,Argentina,cajero,13,1563,0
4001,101.83,compra,Argentina,cajero,1,855,0
4002,196.44,pago,Peru,cajero,19,1696,0
4003,171.33,retiro,Argentina,cajero,20,529,0
4004,20.05,pago,Colombia,cajero,7,267,0
4005,19.4,retiro,Chile,POS,21,1153,0
4006,37.47,pago,Chile,cajero,1,220,0
4007,53.76,pago,Peru,POS,20,1106,0
4008,63.0,pago,Colombia,web,14,561,0
4009,136.62,pago,Argentina,web,4,1577,0
4010,7.0,pago,Chile,web,5,1044,0
4011,4.23,transferencia,Chile,web,16,1351,0
4012,59.69,pago,Chile,movil,7,1061,0
4013,143.35,transferencia,Chile,POS,18,382,0
4014,25.8,transferencia,Mexico,web,4,1936,0
4015,123.1,transferencia,Peru,movil,22,39,0
4016,36.1,transferencia,Argentina,POS,18,1133,0
4017,260.68,transferencia,Argentina,movil,13,429,0
4018,271.25,compra,Peru,movil,9,1088,0
4019,42.34,transferencia,Colombia,cajero,12,1199,0
4020,31.36,retiro,Peru,movil,21,791,0
4021,63.58,transferencia,Chile,movil,4,32,0
4022,33.02,compra,Chile,POS,6,945,0
4023,133.91,pago,Peru,movil,9,1745,0
4024,209.89,pago,Peru,cajero,10,1915,0
4025,134.17,pago,Argentina,web,2,531,0
4026,208.71,pago,Argentina,web,12,106,0
4027,60.7,pago,Mexico,POS,1,482,0
4028,20.4,transferencia,Mexico,POS,3,206,0
4029,160.71,compra,Chile,movil,2,1271,0
4030,53.64,pago,Mexico,POS,14,835,0
4031,133.5,pago,Mexico,movil,3,1703,0
4032,37.87,retiro,Colombia,POS,22,89,0
4033,10.17,pago,Peru,web,20,1340,0
4034,588.46,compra,Argentina,web,3,1035,0
4035,20.38,pago,Mexico,web,14,1073,0
4036,535.03,retiro,Argentina,web,5,1935,0
4037,454.14,transferencia,Mexico,movil,22,896,1
4038,189.48,compra,Mexico,movil,4,1597,0
4039,129.25,retiro,Chile,movil,11,1195,0
4040,103.48,transferencia,Colombia,web,6,143,0
4041,241.28,transferencia,Peru,cajero,2,207,0
4042,41.0,pago,Peru,web,6,1487,0
4043,75.66,compra,Chile,web,11,509,0
4044,115.92,transferencia,Chile,cajero,14,1225,0
4045,63.56,pago,Peru,cajero,18,5,0
4046,66.93,transferencia,Peru,POS,5,211,0
4047,48.11,pago,Colombia,web,7,29,0
4048,99.68,pago,Mexico,cajero,5,1214,0
4049,228.11,compra,Colombia,POS,2,188,0
4050,27.01,pago,Peru,cajero,4,1861,0
4051,326.96,compra,Mexico,cajero,8,1791,0
4052,140.19,pago,Peru,POS,23,1174,0
4053,207.98,transferencia,Colombia,web,15,525,0
4054,97.48,pago,Colombia,POS,21,946,0
4055,181.43,pago,Colombia,web,15,1908,0
4056,1.96,compra,Mexico,cajero,8,1967,0
4057,204.7,compra,Argentina,POS,17,1390,0
4058,4.92,transferencia,Argentina,movil,12,157,0
4059,264.78,transferencia,Peru,cajero,10,80,0
4060,578.84,transferencia,Mexico,POS,9,1892,0
4061,41.79,compra,Chile,cajero,9,1297,0
4062,28.34,compra,Argentina,POS,5,660,0
4063,173.97,retiro,Mexico,web,15,1742,0
4064,35.01,pago,Mexico,movil,11,626,0
4065,240.8,pago,Argentina,cajero,3,1542,0
4066,13.02,pago,Mexico,movil,4,1814,0
4067,16.15,transferencia,Mexico,web,1,232,0
4068,464.46,pago,Argentina,POS,18,1673,0
4069,134.44,transferencia,Colombia,movil,0,160,0
4070,225.19,transferencia,Peru,POS,3,344,0
4071,47.05,compra,Chile,web,11,1313,0
4072,135.42,retiro,Peru,cajero,1,205,0
4073,108.24,pago,Colombia,web,11,995,0
4074,110.9,pago,Colombia,movil,15,838,0
4075,137.69,pago,Mexico,movil,1,305,0
4076,102.78,retiro,Peru,movil,16,1384,0
4077,67.26,retiro,Colombia,POS,1,670,0
4078,38.74,retiro,Peru,cajero,3,1894,0
4079,175.62,retiro,Colombia,movil,5,400,0
4080,30.78,transferencia,Chile,movil,22,1473,0
4081,141.46,pago,Colombia,movil,6,106,0
4082,31.88,pago,Peru,web,22,1106,0
4083,117.81,pago,Mexico,movil,14,342,0
4084,164.96,retiro,Peru,web,19,986,0
4085,29.62,pago,Argentina,movil,11,1806,0
4086,7.42,transferencia,Peru,web,4,952,0
4087,16.85,pago,Chile,POS,13,1445,0
4088,111.77,compra,Chile,POS,15,49,0
4089,227.21,transferencia,Chile,web,10,206,0
4090,5.52,retiro,Colombia,cajero,11,1242,0
4091,158.98,pago,Chile,cajero,18,1842,0
4092,50.1,transferencia,Peru,web,16,1700,0
4093,78.13,pago,Mexico,POS,23,1460,0
4094,317.17,retiro,Chile,web,6,791,0
4095,48.41,pago,Peru,cajero,8,1346,0
4096,75.13,compra,Colombia,web,13,231,0
4097,1.65,transferencia,Colombia,POS,19,1735,0
4098,10.21,transferencia,Mexico,cajero,11,1511,0
4099,35.9,compra,Mexico,cajero,14,1453,0
4100,3.39,pago,Peru,movil,11,883,0
4101,119.76,pago,Mexico,movil,20,726,0
4102,66.7,retiro,Mexico,cajero,20,284,0
4103,95.33,pago,Colombia,cajero,22,1510,0
4104,23.03,retiro,Peru,web,12,276,0
4105,42.11,transferencia,Mexico,POS,8,433,0
4106,130.81,transferencia,Peru,cajero,23,1209,0
4107,403.33,transferencia,Chile,POS,6,1746,0
4108,6.21,compra,Colombia,cajero,0,633,0
4109,265.29,transferencia,Colombia,POS,9,216,0
4110,103.21,retiro,Colombia,movil,5,97,0
4111,99.59,compra,Argentina,cajero,14,955,0
4112,83.24,pago,Peru,web,14,1143,0
4113,8.63,pago,Chile,POS,8,365,0
4114,11.3,pago,Mexico,cajero,12,1818,0
4115,110.23,pago,Chile,movil,22,1427,0
4116,50.04,pago,Peru,movil,0,1008,0
4117,299.06,retiro,Colombia,movil,8,618,0
4118,62.62,compra,Argentina,movil,2,397,0
4119,18.56,compra,Peru,cajero,8,458,0
4120,150.51,compra,Peru,web,19,318,0
4121,41.67,compra,Mexico,POS,14,382,0
4122,89.45,pago,Chile,web,23,142,0
4123,143.61,retiro,Chile,POS,6,457,0
4124,276.63,compra,Mexico,web,3,501,0
4125,188.54,pago,Argentina,cajero,19,1931,0
4126,135.38,compra,Colombia,cajero,16,323,0
4127,136.59,pago,Colombia,POS,21,1000,0
4128,350.09,retiro,Argentina,cajero,3,268,0
4129,42.09,retiro,Mexico,POS,18,1827,0
4130,0.13,compra,Peru,web,4,487,0
4131,38.09,transferencia,Chile,cajero,15,878,0
4132,29.49,retiro,Peru,cajero,2,679,0
4133,130.11,pago,Chile,POS,10,1184,0
4134,120.52,transferencia,Peru,POS,21,1767,0
4135,108.01,retiro,Mexico,POS,14,14,0
4136,1.97,pago,Mexico,POS,18,1004,0
4137,156.58,retiro,Argentina,movil,20,705,0
4138,46.9,pago,Peru,POS,23,155,0
4139,131.26,pago,Peru,movil,13,101,0
4140,97.59,retiro,Argentina,web,15,572,0
4141,50.36,pago,Argentina,POS,23,1067,0
4142,17.34,transferencia,Mexico,movil,5,1217,0
4143,11.9,compra,Mexico,movil,4,1335,0
4144,213.71,pago,Peru,movil,20,621,0
4145,300.71,retiro,Mexico,cajero,16,1629,0
4146,125.91,pago,Mexico,movil,15,1752,0
4147,13.1,pago,Peru,POS,1,1015,0
4148,61.71,pago,Argentina,POS,10,465,0
4149,156.65,pago,Peru,POS,3,1187,0
4150,181.6,pago,Colombia,movil,5,351,0
4151,15.1,pago,Peru,movil,6,234,0
4152,0.0,pago,Colombia,cajero,16,1952,0
4153,149.43,transferencia,Peru,web,7,403,0
4154,52.92,pago,Colombia,cajero,0,351,0
4155,35.24,transferencia,Colombia,POS,14,1191,0
4156,1.56,transferencia,Peru,POS,19,1172,0
4157,93.26,compra,Mexico,POS,11,28,0
4158,228.58,retiro,Chile,cajero,14,259,0
4159,379.36,retiro,Mexico,POS,22,1952,0
4160,100.09,pago,Colombia,POS,21,1622,0
4161,86.7,compra,Peru,POS,14,620,0
4162,10.67,retiro,Peru,movil,8,1466,0
4163,95.52,retiro,Peru,web,15,1974,0
4164,57.36,pago,Peru,movil,1,1962,0
4165,112.11,compra,Chile,movil,14,1653,0
4166,59.07,compra,Argentina,web,14,876,0
4167,32.98,compra,Colombia,web,6,1551,0
4168,11.97,transferencia,Chile,cajero,20,1235,0
4169,45.39,transferencia,Mexico,web,12,1854,0
4170,12.2,transferencia,Argentina,cajero,22,543,1
4171,23.36,transferencia,Argentina,cajero,16,1469,0
4172,524.28,compra,Peru,movil,10,1818,0
4173,70.46,transferencia,Chile,POS,9,453,0
4174,91.08,transferencia,Mexico,movil,0,697,0
4175,248.21,transferencia,Peru,movil,13,404,0
4176,650.29,transferencia,Peru,web,4,1019,0
4177,104.88,transferencia,Colombia,web,7,1090,0
4178,200.86,retiro,Argentina,cajero,0,1429,0
4179,47.51,pago,Mexico,cajero,6,883,0
4180,43.79,transferencia,Argentina,cajero,1,1852,0
4181,61.84,pago,Chile,web,6,575,0
4182,133.95,pago,Colombia,cajero,6,1459,0
4183,137.56,transferencia,Peru,cajero,8,1252,0
4184,45.44,retiro,Colombia,web,21,1500,0
4185,17.16,retiro,Peru,POS,3,1492,0
4186,120.09,retiro,Colombia,movil,22,1125,0
4187,16.48,retiro,Peru,web,6,423,0
4188,103.67,transferencia,Argentina,cajero,19,1380,0
4189,141.87,compra,Argentina,movil,17,1163,0
4190,144.72,compra,Argentina,web,12,1655,0
4191,168.03,compra,Argentina,movil,10,1593,0
4192,247.5,transferencia,Colombia,movil,8,1155,0
4193,83.17,compra,Peru,POS,13,549,0
4194,157.23,compra,Argentina,cajero,7,468,0
4195,115.85,compra,Colombia,web,20,1504,0
4196,24.79,transferencia,Peru,cajero,13,111,0
4197,3.12,retiro,Colombia,POS,20,153,0
4198,40.18,compra,Argentina,POS,16,917,0
4199,70.23,retiro,Chile,web,13,762,0
4200,115.2,pago,Colombia,web,23,1266,0
4201,227.62,compra,Argentina,POS,4,720,0
4202,26.22,pago,Mexico,web,9,880,0
4203,16.1,pago,Peru,movil,5,682,0
4204,397.19,pago,Argentina,movil,9,769,0
4205,13.72,compra,Mexico,POS,10,279,1
4206,78.12,transferencia,Colombia,cajero,23,363,0
4207,105.7,pago,Colombia,web,5,1649,0
4208,93.54,retiro,Mexico,web,9,1432,0
4209,10.8,retiro,Mexico,movil,13,1199,0
4210,7.05,pago,Peru,web,19,601,0
4211,13.38,compra,Colombia,cajero,2,1159,0
4212,105.71,compra,Mexico,web,6,1530,0
4213,94.32,transferencia,Chile,web,1,294,1
4214,31.95,pago,Chile,movil,6,1519,0
4215,121.86,transferencia,Mexico,web,16,1839,0
4216,205.82,pago,Peru,POS,12,871,0
4217,5.1,pago,Colombia,POS,20,1443,0
4218,82.73,compra,Chile,cajero,8,1230,0
4219,140.28,compra,Mexico,cajero,12,1342,0
4220,34.89,transferencia,Mexico,cajero,14,73,0
4221,44.14,transferencia,Argentina,cajero,12,259,0
4222,114.12,pago,Mexico,movil,16,1382,0
4223,273.86,pago,Peru,web,7,1172,0
4224,199.24,transferencia,Chile,movil,8,1249,0
4225,105.0,compra,Argentina,cajero,8,1129,0
4226,157.22,compra,Chile,web,7,1580,0
4227,54.46,pago,Chile,POS,15,1952,0
4228,122.92,compra,Peru,movil,19,356,0
4229,75.32,pago,Mexico,web,6,1562,0
4230,25.28,retiro,Peru,POS,16,1840,0
4231,145.17,pago,Mexico,POS,6,1285,0
4232,97.56,transferencia,Argentina,cajero,5,571,0
4233,53.3,compra,Peru,POS,4,573,0
4234,290.75,pago,Peru,POS,16,817,0
4235,2.54,retiro,Colombia,cajero,7,1950,0
4236,45.54,pago,Peru,web,0,1937,0
4237,7.03,transferencia,Colombia,web,15,1094,0
4238,174.56,transferencia,Mexico,cajero,16,1978,0
4239,145.32,pago,Mexico,movil,2,1471,0
4240,48.3,retiro,Mexico,cajero,12,1981,0
4241,135.12,pago,Colombia,web,7,447,0
4242,60.49,retiro,Mexico,movil,15,783,0
4243,169.4,retiro,Chile,cajero,23,1281,0
4244,72.66,retiro,Peru,web,6,909,0
4245,63.78,pago,Colombia,web,20,944,0
4246,327.51,compra,Mexico,web,14,896,1
4247,34.66,pago,Chile,POS,23,930,0
4248,15.4,pago,Peru,POS,1,637,0
4249,105.41,transferencia,Peru,movil,23,926,0
4250,418.1,pago,Mexico,movil,1,531,0
4251,56.95,transferencia,Chile,movil,9,119,0
4252,7.69,retiro,Colombia,POS,4,1856,0
4253,49.74,transferencia,Mexico,movil,3,66,0
4254,84.61,pago,Peru,web,14,245,0
4255,21.2,retiro,Peru,web,12,57,0
4256,128.79,pago,Peru,movil,16,1068,0
4257,731.59,transferencia,Mexico,movil,20,524,0
4258,72.12,transferencia,Argentina,POS,22,1914,0
4259,52.57,retiro,Argentina,web,0,424,0
4260,61.44,transferencia,Argentina,cajero,17,1772,0
4261,14.68,pago,Chile,cajero,14,1560,0
4262,257.75,pago,Mexico,POS,13,395,0
4263,64.3,retiro,Peru,POS,8,450,0
4264,58.78,retiro,Chile,POS,11,1281,0
4265,129.35,compra,Argentina,web,4,954,0
4266,70.01,transferencia,Colombia,movil,22,1820,0
4267,125.37,transferencia,Chile,movil,1,1860,0
4268,7.61,transferencia,Chile,POS,22,1385,0
4269,201.66,transferencia,Mexico,web,22,763,0
4270,338.62,transferencia,Chile,cajero,6,1630,0
4271,125.56,pago,Mexico,POS,20,1404,0
4272,370.98,pago,Colombia,web,8,443,0
4273,19.7,retiro,Peru,POS,17,967,0
4274,77.88,pago,Peru,web,3,892,0
4275,110.5,retiro,Argentina,web,1,534,0
4276,104.6,pago,Argentina,POS,23,1498,0
4277,61.59,transferencia,Colombia,movil,0,157,0
4278,49.51,pago,Peru,POS,11,89,0
4279,16.27,transferencia,Argentina,movil,12,202,0
4280,59.66,transferencia,Chile,movil,13,980,1
4281,21.3,pago,Mexico,cajero,4,462,0
4282,159.08,compra,Argentina,web,2,1505,0
4283,28.11,retiro,Colombia,POS,3,709,0
4284,7.24,transferencia,Peru,web,16,1581,0
4285,96.45,compra,Colombia,cajero,18,454,0
4286,108.53,retiro,Mexico,movil,10,1494,0
4287,246.61,retiro,Mexico,POS,7,380,0
4288,103.24,compra,Colombia,web,11,401,0
4289,50.86,pago,Argentina,cajero,17,1103,0
4290,194.95,transferencia,Argentina,movil,17,551,0
4291,93.26,pago,Peru,movil,8,936,0
4292,9.91,pago,Peru,web,4,1820,0
4293,100.12,pago,Chile,movil,20,1013,0
4294,286.34,pago,Chile,cajero,16,1410,0
4295,60.56,compra,Peru,movil,12,978,0
4296,42.17,compra,Chile,POS,5,1691,0
4297,18.58,compra,Colombia,POS,23,661,0
4298,19.71,compra,Argentina,web,21,1367,0
4299,68.04,compra,Chile,cajero,13,903,0
4300,108.67,transferencia,Chile,movil,14,445,0
4301,10.09,transferencia,Colombia,movil,22,52,0
4302,336.75,pago,Mexico,movil,13,1275,0
4303,168.85,compra,Peru,POS,3,1968,0
4304,106.01,pago,Colombia,cajero,17,1918,0
4305,211.54,retiro,Mexico,movil,0,1683,0
4306,10.03,transferencia,Colombia,web,11,329,0
4307,77.74,transferencia,Argentina,cajero,21,1932,0
4308,119.34,retiro,Colombia,cajero,8,1518,0
4309,211.69,transferencia,Colombia,movil,9,1374,0
4310,183.6,pago,Argentina,POS,20,1991,0
4311,38.93,transferencia,Peru,cajero,17,770,0
4312,339.38,pago,Mexico,web,16,1809,0
4313,15.93,retiro,Chile,cajero,18,1483,0
4314,249.66,pago,Peru,POS,3,498,0
4315,424.61,pago,Colombia,web,15,125,0
4316,23.4,transferencia,Chile,POS,6,204,0
4317,153.64,compra,Argentina,movil,8,768,1
4318,4.93,pago,Peru,cajero,7,643,0
4319,62.39,retiro,Mexico,web,6,1045,0
4320,87.15,retiro,Peru,POS,9,590,0
4321,104.28,transferencia,Peru,movil,7,1871,0
4322,329.75,compra,Chile,web,23,1587,0
4323,133.86,retiro,Argentina,cajero,16,362,0
4324,78.77,pago,Argentina,cajero,11,361,0
4325,199.08,transferencia,Peru,POS,13,1802,0
4326,360.77,compra,Argentina,web,11,1140,0
4327,2.68,retiro,Chile,movil,1,55,0
4328,485.61,transferencia,Chile,movil,11,292,0
4329,10.81,pago,Mexico,movil,13,1075,0
4330,202.09,compra,Argentina,POS,6,842,0
4331,39.48,retiro,Mexico,movil,12,785,0
4332,17.01,retiro,Colombia,web,20,254,0
4333,69.55,pago,Chile,POS,3,492,0
4334,123.92,retiro,Peru,cajero,0,985,0
4335,57.55,pago,Chile,POS,16,573,0
4336,6.73,transferencia,Colombia,POS,2,859,0
4337,109.79,retiro,Peru,POS,16,993,0
4338,279.23,compra,Argentina,web,7,1995,0
4339,57.99,pago,Argentina,cajero,2,1933,0
4340,29.25,pago,Chile,cajero,9,961,0
4341,70.13,retiro,Peru,POS,1,1887,0
4342,5.95,pago,Peru,POS,21,225,0
4343,206.1,compra,Mexico,POS,3,1493,0
4344,210.08,retiro,Colombia,web,13,1872,0
4345,106.41,transferencia,Argentina,web,10,103,0
4346,52.27,compra,Chile,movil,13,970,0
4347,193.0,retiro,Peru,cajero,12,1072,0
4348,97.08,compra,Argentina,movil,3,737,0
4349,209.8,retiro,Chile,movil,1,1366,0
4350,119.78,compra,Argentina,POS,1,233,0
4351,184.12,transferencia,Chile,web,10,1606,0
4352,109.52,pago,Argentina,movil,21,1583,0
4353,64.16,compra,Mexico,movil,4,228,0
4354,380.26,transferencia,Colombia,movil,8,1007,0
4355,93.47,transferencia,Argentina,POS,19,522,0
4356,111.49,retiro,Colombia,POS,20,1721,0
4357,29.89,compra,Argentina,web,16,1616,0
4358,117.91,transferencia,Peru,movil,11,13,0
4359,101.73,compra,Mexico,movil,17,1523,0
4360,24.52,retiro,Mexico,web,2,445,0
4361,7.37,pago,Colombia,web,4,1850,0
4362,111.27,compra,Peru,web,20,340,0
4363,173.11,pago,Chile,cajero,19,1348,0
4364,88.93,transferencia,Mexico,web,13,1620,0
4365,30.86,transferencia,Peru,POS,15,598,0
4366,131.78,pago,Peru,cajero,18,157,0
4367,10.02,pago,Colombia,web,8,656,0
4368,69.97,compra,Peru,POS,16,1003,0
4369,21.4,retiro,Peru,web,21,1599,0
4370,24.47,pago,Chile,web,6,1455,0
4371,27.12,retiro,Colombia,cajero,9,1579,0
4372,58.67,transferencia,Colombia,POS,3,1431,0
4373,6.3,transferencia,Peru,movil,9,1182,0
4374,60.86,compra,Chile,web,2,1209,0
4375,86.02,transferencia,Argentina,cajero,23,798,0
4376,79.23,transferencia,Mexico,POS,8,491,0
4377,57.9,retiro,Colombia,web,12,835,0
4378,219.27,pago,Chile,movil,0,952,0
4379,18.84,compra,Chile,POS,14,1560,0
4380,84.55,transferencia,Peru,POS,14,357,0
4381,7.69,transferencia,Mexico,cajero,10,717,0
4382,8.86,pago,Colombia,web,9,362,0
4383,102.36,pago,Argentina,web,6,1248,0
4384,100.17,pago,Peru,POS,0,1637,0
4385,252.48,pago,Colombia,web,6,1228,0
4386,97.94,compra,Colombia,POS,4,8,0
4387,385.64,compra,Chile,movil,22,472,0
4388,5.99,transferencia,Mexico,cajero,15,172,0
4389,12.38,pago,Argentina,web,7,1744,0
4390,5.41,pago,Mexico,web,21,96,0
4391,24.59,compra,Chile,cajero,1,674,0
4392,93.52,compra,Argentina,movil,7,1827,0
4393,124.47,transferencia,Argentina,movil,13,608,0
4394,5.6,retiro,Peru,movil,3,1330,0
4395,350.19,pago,Argentina,movil,23,1681,0
4396,221.54,transferencia,Colombia,movil,14,1282,0
4397,42.22,transferencia,Mexico,POS,6,474,0
4398,9.64,pago,Mexico,web,19,1974,0
4399,22.34,pago,Peru,web,7,1324,0
4400,16.29,transferencia,Argentina,web,10,1489,0
4401,15.79,retiro,Chile,POS,1,614,0
4402,87.72,transferencia,Colombia,cajero,8,689,0
4403,33.86,pago,Peru,movil,5,898,0
4404,53.21,pago,Argentina,cajero,22,1352,0
4405,546.83,transferencia,Chile,movil,0,110,0
4406,138.36,pago,Argentina,movil,2,710,0
4407,357.07,transferencia,Peru,cajero,9,1929,0
4408,18.46,pago,Chile,web,4,1153,0
4409,57.78,transferencia,Chile,POS,11,965,0
4410,97.09,pago,Chile,cajero,22,871,0
4411,9.58,transferencia,Chile,web,0,1161,0
4412,0.5,retiro,Argentina,movil,8,1934,0
4413,133.2,retiro,Chile,web,20,1563,0
4414,123.21,transferencia,Argentina,movil,12,649,0
4415,63.48,pago,Chile,movil,18,1188,0
4416,80.72,transferencia,Chile,web,6,349,0
4417,64.43,pago,Peru,movil,15,463,0
4418,2.92,transferencia,Argentina,POS,7,1892,0
4419,49.02,pago,Argentina,web,18,1667,0
4420,23.39,pago,Mexico,cajero,6,1528,0
4421,12.43,compra,Peru,movil,22,885,0
4422,376.81,pago,Argentina,movil,3,1175,0
4423,109.76,pago,Peru,POS,9,1914,0
4424,156.52,pago,Peru,POS,0,246,0
4425,45.46,compra,Peru,cajero,16,1134,0
4426,59.94,retiro,Colombia,movil,20,1609,0
4427,32.45,transferencia,Argentina,cajero,12,798,0
4428,12.24,compra,Peru,cajero,18,1299,0
4429,23.67,pago,Colombia,movil,12,870,0
4430,191.65,compra,Colombia,cajero,8,1091,0
4431,135.82,compra,Chile,cajero,4,1074,0
4432,95.0,transferencia,Chile,POS,22,816,0
4433,77.34,retiro,Argentina,POS,0,515,0
4434,306.8,transferencia,Chile,cajero,1,226,0
4435,9.06,transferencia,Argentina,movil,10,578,0
4436,39.52,transferencia,Colombia,POS,3,506,0
4437,51.68,retiro,Colombia,cajero,8,155,0
4438,183.03,transferencia,Argentina,web,4,1898,0
4439,587.38,transferencia,Chile,web,4,1504,1
